round_epochs,loss,PR_AUC,ROC_AUC,val_loss,val_PR_AUC,val_ROC_AUC,activation1,activation2,batch_size,dropout1,dropout2,epochs,losses,neurons1,neurons2,optimizer
4,0.6046588720816536,0.24966732,0.8201908,0.5511937682864112,0.6499699,0.9118516,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.5,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,Adam
44,0.06988849000714253,0.485323,0.8971532,0.00041245839962398423,0.6425868,0.88831335,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.5,0.1,64,<function logcosh at 0x7fdf83cefc20>,8,128,RMSprop
5,0.2566932143957384,0.7028611,0.96019584,0.19304305176457812,0.6738385,0.95470846,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.1,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,SGD
5,0.035114812944359086,0.6452243,0.94728166,0.011871184975683334,0.6740927,0.95472354,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.2,0.1,10,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
3,0.033313210641474245,0.62818706,0.94715637,0.016035353669168455,0.6579309,0.9505806,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,512,0.5,0.2,10,<function logcosh at 0x7fdf83cefc20>,128,32,Adam
9,0.24911567804475113,0.5622655,0.95237964,0.042591463868748854,0.64859563,0.9497946,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.4,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,64,Adam
29,0.26420231317383636,0.5771643,0.95056957,0.18503959092712233,0.6622716,0.9489939,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.30000000000000004,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,Adam
11,0.02586579110776068,0.5979777,0.96498895,0.002767747734232506,0.63540375,0.9555963,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.30000000000000004,0.2,64,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
7,0.05921608895451245,0.54965055,0.93814695,0.0005748890314201088,0.6249994,0.94191027,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.1,0.1,28,<function logcosh at 0x7fdf83cefc20>,128,128,RMSprop
7,0.03908029975493012,0.7210191,0.9719033,0.0396914784253774,0.6534438,0.954773,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.30000000000000004,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,128,8,SGD
5,0.11664458510906142,0.06236137,0.8098362,0.000491853394732962,0.59063846,0.861349,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.2,10,<function logcosh at 0x7fdf83cefc20>,128,128,RMSprop
3,0.041352639982552286,0.60168433,0.93432885,0.003847905552201991,0.6554328,0.94982445,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.2,10,<function logcosh at 0x7fdf83cefc20>,128,32,Adam
7,0.36581391302048377,0.41314957,0.9140451,0.3479933450751574,0.63911533,0.94757104,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,512,0.30000000000000004,0.1,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,RMSprop
5,0.02521749025729971,0.5836973,0.97362673,0.0024270704233161937,0.60393226,0.95643854,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.1,0.1,46,<function logcosh at 0x7fdf83cefc20>,32,128,Adam
14,0.027331102732996885,0.44732141,0.9707566,0.012910663098394502,0.60384315,0.9567277,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.5,0.4,64,<function logcosh at 0x7fdf83cefc20>,64,16,SGD
17,0.5391876174311934,0.35988146,0.8697461,0.48913870796312026,0.6461073,0.9147621,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.2,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,RMSprop
5,0.07957648431134416,0.6707926,0.93932056,0.07116800749463265,0.6576625,0.94890904,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.1,0.2,28,<function logcosh at 0x7fdf83cefc20>,64,32,SGD
8,0.6143768458314157,0.29592097,0.8828003,0.1003275005335626,0.6457421,0.9314638,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.5,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,RMSprop
21,0.034289883928966286,0.719416,0.97464615,0.01967519467091536,0.64945394,0.9548024,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.1,0.4,82,<function logcosh at 0x7fdf83cefc20>,16,8,SGD
6,0.03277641291261109,0.6404788,0.9612229,0.08606566556740941,0.6612051,0.95341223,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.1,0.30000000000000004,10,<function logcosh at 0x7fdf83cefc20>,8,64,SGD
46,0.0879098786831665,0.7409574,0.9651363,0.07792388362582839,0.6709672,0.939862,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.2,46,<function logcosh at 0x7fdf83cefc20>,32,32,SGD
15,0.17374991178865362,0.68157715,0.9742374,0.34220228223596516,0.5983849,0.9561576,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.1,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,Adam
17,0.043622921226881654,0.7322794,0.9712652,0.03409586659297374,0.66219497,0.95201606,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.30000000000000004,0.5,82,<function logcosh at 0x7fdf83cefc20>,32,8,SGD
21,0.05178546748907543,0.71806824,0.95548785,0.04348386909839328,0.675696,0.9514721,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.1,46,<function logcosh at 0x7fdf83cefc20>,128,128,SGD
17,0.05430507809470096,0.7087163,0.9506138,0.03767107421155768,0.67317545,0.954222,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,128,0.5,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,8,64,SGD
8,0.052536676008282615,0.54437995,0.92681503,0.037978049661048716,0.6756337,0.95129037,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.2,0.2,10,<function logcosh at 0x7fdf83cefc20>,64,32,RMSprop
17,0.2368818918320298,0.64776736,0.9563076,0.09934801437064378,0.67247427,0.95431215,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.5,0.2,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,128,Adam
20,0.17176000181594445,0.68945444,0.97708756,0.12956069571497555,0.6270169,0.95964545,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.30000000000000004,0.4,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,8,SGD
21,0.19118062414177941,0.65880805,0.96851933,0.10931191014718311,0.6632717,0.9540511,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.2,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,16,32,RMSprop
12,0.1967217377053351,0.604583,0.9682625,0.09007824120343463,0.64164585,0.95718014,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.4,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,16,SGD
36,0.03855968556846135,0.623875,0.9394292,0.00883811881273853,0.6636393,0.95614934,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.4,0.30000000000000004,82,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
64,0.36459478799485634,0.7215179,0.9590575,0.3193823212450263,0.6757283,0.94840276,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.1,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,16,SGD
15,0.03332609909093993,0.62728524,0.96007377,0.01433509414488,0.65869874,0.95065266,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.2,28,<function logcosh at 0x7fdf83cefc20>,16,32,RMSprop
20,0.05379599728150191,0.45908886,0.91111034,0.0004407163855210425,0.63861495,0.9436907,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.4,0.2,46,<function logcosh at 0x7fdf83cefc20>,8,128,RMSprop
7,0.4208595118218062,0.5689139,0.95281994,0.02443045801136177,0.6707516,0.9421703,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,32,32,RMSprop
2,0.0488346162396028,0.49192184,0.91871905,0.062311229378442974,0.65742904,0.9530234,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.1,10,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
6,0.09495480589602848,0.38586873,0.8848166,0.10073496570407095,0.6537399,0.95115364,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.30000000000000004,0.1,28,<function logcosh at 0x7fdf83cefc20>,32,32,RMSprop
15,0.023336068069165168,0.59635866,0.9739088,0.019925156331278535,0.56340325,0.95715564,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,1024,0.30000000000000004,0.2,46,<function logcosh at 0x7fdf83cefc20>,128,128,Adam
27,0.22509935030492847,0.6194976,0.9576089,0.11212867170998861,0.65936023,0.95280623,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.2,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,32,16,Adam
17,0.025085713078609413,0.6047264,0.966097,0.0013581844300691662,0.5893427,0.93519795,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.30000000000000004,0.2,82,<function logcosh at 0x7fdf83cefc20>,128,8,Adam
49,0.07163647140159009,0.55724216,0.9413821,0.061144731040510464,0.67811894,0.94886565,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.30000000000000004,0.4,82,<function logcosh at 0x7fdf83cefc20>,32,64,SGD
27,0.04348471387510724,0.61638993,0.93284696,0.009778450665176654,0.6479715,0.947545,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.5,0.4,46,<function logcosh at 0x7fdf83cefc20>,64,16,RMSprop
3,0.05284182875186982,0.6966905,0.9517886,0.035239685433764746,0.663342,0.942218,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.30000000000000004,0.5,10,<function logcosh at 0x7fdf83cefc20>,16,8,SGD
64,0.09783233176975212,0.39890653,0.8331064,0.08651286268379911,0.6163025,0.9183852,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.2,64,<function logcosh at 0x7fdf83cefc20>,16,8,SGD
21,0.03127020115810834,0.6446329,0.95291436,0.00823110621768057,0.6594291,0.95228326,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,1024,0.1,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,16,Adam
15,0.04039631900655524,0.5538031,0.94906014,0.015444564617658923,0.656906,0.95491594,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.5,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,8,128,RMSprop
14,0.46773983889410153,0.61461,0.93919194,0.006693670022433952,0.690909,0.93229616,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.1,0.1,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,RMSprop
5,0.4089922182384075,0.6592819,0.92783546,0.25555007733708873,0.6705107,0.94644314,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,128,0.30000000000000004,0.5,10,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
9,0.11882817530067077,0.002093154,0.5530242,0.11463119183892163,0.1535232,0.79480594,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.2,0.1,46,<function logcosh at 0x7fdf83cefc20>,64,64,SGD
16,0.02910787213323673,0.6775392,0.96305436,0.006812362899012573,0.663455,0.95476586,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.4,0.2,28,<function logcosh at 0x7fdf83cefc20>,16,8,Adam
2,0.2886813775799776,0.5600996,0.9444357,0.20632706106385046,0.65778196,0.95250845,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.4,0.2,10,<function binary_crossentropy at 0x7fdf83cefdd0>,8,128,SGD
49,0.32757479787382315,0.72477347,0.9594251,0.295889646369484,0.67004365,0.9539347,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.2,64,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,SGD
25,0.34330273044062465,0.4656706,0.92712927,0.12497610784040308,0.60215193,0.94095373,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.5,0.5,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,RMSprop
14,0.025065707197915385,0.6613464,0.9649876,0.0040458529385393885,0.64929867,0.9572045,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,512,0.30000000000000004,0.2,46,<function logcosh at 0x7fdf83cefc20>,32,128,RMSprop
3,0.11952846557376104,0.0021303487,0.54221106,0.1161927104329553,0.5387444,0.85754573,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.4,0.2,10,<function logcosh at 0x7fdf83cefc20>,8,128,SGD
37,0.027941621456603418,0.7026875,0.9645435,0.005181731165855008,0.6768231,0.9558952,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,1024,0.1,0.30000000000000004,46,<function logcosh at 0x7fdf83cefc20>,64,8,Adam
10,0.027938057417042087,0.5003963,0.96477854,0.0009482984993763729,0.6013974,0.9441671,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.2,0.30000000000000004,64,<function logcosh at 0x7fdf83cefc20>,64,64,Adam
3,0.11991573124884798,0.0019793701,0.5287166,0.12607071415590407,0.014362303,0.7735945,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.5,0.1,10,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
6,0.2096926455334466,0.71211326,0.97025424,0.2011836542842995,0.6491077,0.9553815,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.30000000000000004,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,SGD
2,0.12793405375309927,0.0017379909,0.51088655,0.10713988310719648,0.1631853,0.7874948,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,4096,0.1,0.5,10,<function logcosh at 0x7fdf83cefc20>,64,128,SGD
4,0.2154490103347674,0.68198,0.96295017,0.17144650522912344,0.6650319,0.9511538,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,2048,0.30000000000000004,0.1,10,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,Adam
3,0.03947677566013054,0.57594275,0.9437257,0.011365982933193616,0.6553766,0.9504811,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,32,0.2,0.5,10,<function logcosh at 0x7fdf83cefc20>,32,128,Adam
4,0.6111312291414362,0.14267462,0.8199433,0.26916378397639,0.620249,0.93017757,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,64,0.5,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,RMSprop
2,0.08936546031597259,0.19596936,0.8286433,0.0734062588268031,0.6695223,0.9558285,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.2,0.2,10,<function logcosh at 0x7fdf83cefc20>,32,128,SGD
20,0.03061143878794956,0.63007206,0.956329,0.0008580101203771935,0.65077,0.9502554,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,512,0.30000000000000004,0.1,82,<function logcosh at 0x7fdf83cefc20>,128,32,RMSprop
3,2.477127302940052,0.40585977,0.8843002,0.012055124319496143,0.62991256,0.8816015,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.1,0.5,28,<function binary_crossentropy at 0x7fdf83cefdd0>,16,64,RMSprop
10,1.0679858893811691,0.5537717,0.9114376,0.008700186425490744,0.6294905,0.9050143,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.1,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,128,128,RMSprop
7,0.2005697124020114,0.70215994,0.97012395,0.10888368521196702,0.65388054,0.9569976,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.30000000000000004,28,<function binary_crossentropy at 0x7fdf83cefdd0>,128,32,SGD
3,0.05231398089388846,0.7166615,0.95916826,0.03883808344561078,0.67401034,0.95188224,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.4,10,<function logcosh at 0x7fdf83cefc20>,128,8,SGD
7,0.028146786950792372,0.65638506,0.9656008,0.009001167442004515,0.62406045,0.9568227,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,16,0.2,0.1,46,<function logcosh at 0x7fdf83cefc20>,16,8,Adam
15,0.02562197197930848,0.67046934,0.9695912,0.007613059465455659,0.66429126,0.9551587,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.2,0.2,64,<function logcosh at 0x7fdf83cefc20>,64,16,Adam
13,0.028237696480104203,0.46717364,0.9563046,0.00138658873896318,0.64542544,0.94136006,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,32,0.30000000000000004,0.4,64,<function logcosh at 0x7fdf83cefc20>,128,16,Adam
19,0.026691950138672337,0.53916436,0.96615493,0.006558349910371114,0.6371406,0.956739,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,128,0.4,0.1,82,<function logcosh at 0x7fdf83cefc20>,32,16,Adam
5,0.2424383157888243,0.5634806,0.94589627,0.14082606281497587,0.65777844,0.95091987,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,64,0.5,0.2,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,8,Adam
4,0.09663998701379592,0.23660941,0.81469905,0.08287745449005446,0.6624495,0.9311521,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.1,0.4,10,<function logcosh at 0x7fdf83cefc20>,128,8,Adam
2,0.11853571227709984,0.00810579,0.56364655,0.1047983362644842,0.121822916,0.64149255,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,2048,0.5,0.2,10,<function logcosh at 0x7fdf83cefc20>,128,8,SGD
5,0.04021229241147596,0.45770514,0.9438329,0.025649037993047873,0.6676811,0.95279336,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,32,0.1,0.4,10,<function logcosh at 0x7fdf83cefc20>,8,64,Adam
5,5.085299994424597,0.16576205,0.7068292,0.022916488797157856,0.32249177,0.6891145,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,16,0.4,0.5,28,<function binary_crossentropy at 0x7fdf83cefdd0>,64,32,RMSprop
14,0.20168324498013215,0.64710176,0.96883357,0.08554256086005353,0.642046,0.9555851,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.1,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
35,0.23459440535276913,0.5585653,0.9588743,0.10915905119932087,0.64471686,0.95597994,<function relu at 0x7fdf812db440>,<function sigmoid at 0x7fdf812db560>,1024,0.4,0.30000000000000004,82,<function binary_crossentropy at 0x7fdf83cefdd0>,8,16,Adam
41,0.4091248029831724,0.73264074,0.9699564,0.38039710280490435,0.6611674,0.94456565,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,2048,0.2,0.1,46,<function binary_crossentropy at 0x7fdf83cefdd0>,8,8,SGD
5,0.034072356868148634,0.5328292,0.9514887,0.010577225402421269,0.6554428,0.9535921,<function relu at 0x7fdf812db440>,<function relu at 0x7fdf812db440>,64,0.4,0.30000000000000004,28,<function logcosh at 0x7fdf83cefc20>,128,8,Adam
11,0.029166344907603597,0.36870015,0.95647776,0.0011894002671765963,0.5956796,0.934066,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,32,0.2,0.1,46,<function logcosh at 0x7fdf83cefc20>,64,128,Adam
24,0.2643336895441818,0.64387536,0.95055467,0.17310022580278037,0.6695276,0.9503397,<function sigmoid at 0x7fdf812db560>,<function relu at 0x7fdf812db440>,4096,0.1,0.2,46,<function binary_crossentropy at 0x7fdf83cefdd0>,16,8,Adam
15,0.18002919101666176,0.70573425,0.97486436,0.10589347828477863,0.65731096,0.95824885,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,16,0.30000000000000004,0.4,46,<function binary_crossentropy at 0x7fdf83cefdd0>,64,128,SGD
13,0.05911088476686224,0.6710687,0.94664866,0.037819794921282644,0.6725171,0.9507385,<function sigmoid at 0x7fdf812db560>,<function sigmoid at 0x7fdf812db560>,128,0.2,0.2,46,<function logcosh at 0x7fdf83cefc20>,128,128,SGD
